created_at,updated_at,name,id,municipality_id
2023-06-12 05:32:24.307487 +00:00,2023-06-12 05:32:24.307525 +00:00,F,19439,1112
2023-06-12 05:32:24.335247 +00:00,2023-06-12 05:32:24.335287 +00:00,Ferrocarril,304059,1112
2023-06-12 05:32:24.362293 +00:00,2023-06-12 05:32:24.362334 +00:00,Grito de Yara,368426,1112
2023-06-12 05:32:24.389084 +00:00,2023-06-12 05:32:24.389122 +00:00,Guillermón Moncada,178929,1112
2023-06-12 05:32:24.416191 +00:00,2023-06-12 05:32:24.416230 +00:00,Guillermón Veranes Moncada,242796,1112
2023-06-12 05:32:24.443303 +00:00,2023-06-12 05:32:24.443343 +00:00,Hermanos Arias,179284,1112
2023-06-12 05:32:24.470091 +00:00,2023-06-12 05:32:24.470129 +00:00,Ignacio Agramonte Loynaz,304853,1112
2023-06-12 05:32:24.497087 +00:00,2023-06-12 05:32:24.497127 +00:00,Indio Hatuey,242002,1112
2023-06-12 05:32:24.524205 +00:00,2023-06-12 05:32:24.524244 +00:00,José Martí Pérez,462668,1112
2023-06-12 05:32:24.551284 +00:00,2023-06-12 05:32:24.551323 +00:00,Juan Lorente de La Rosa,242266,1112
2023-06-12 05:32:24.578149 +00:00,2023-06-12 05:32:24.578188 +00:00,La Cuchilla,177133,1112
2023-06-12 05:32:24.605402 +00:00,2023-06-12 05:32:24.605442 +00:00,Libertad,493286,1112
2023-06-12 05:32:24.632166 +00:00,2023-06-12 05:32:24.632203 +00:00,Línea,399546,1112
2023-06-12 05:32:24.659398 +00:00,2023-06-12 05:32:24.659438 +00:00,Línea Férrea,304345,1112
2023-06-12 05:32:24.683308 +00:00,2023-06-12 05:32:24.683319 +00:00,Línea Masó,18970,1112
2023-06-12 05:32:24.704875 +00:00,2023-06-12 05:32:24.704913 +00:00,Línea Sofía,82874,1112
2023-06-12 05:32:24.731902 +00:00,2023-06-12 05:32:24.731939 +00:00,Máximo Gómez Báez,177811,1112
2023-06-12 05:32:24.758924 +00:00,2023-06-12 05:32:24.758962 +00:00,Miradero-La Sal-Manzanillo,337769,1112
2023-06-12 05:32:24.786086 +00:00,2023-06-12 05:32:24.786125 +00:00,Pasaje 1,305602,1112
2023-06-12 05:32:24.813103 +00:00,2023-06-12 05:32:24.813143 +00:00,Pasaje 11,495146,1112
2023-06-12 05:32:24.840107 +00:00,2023-06-12 05:32:24.840147 +00:00,Pasaje 14,494878,1112
2023-06-12 05:32:24.894067 +00:00,2023-06-12 05:32:24.894104 +00:00,Pasaje 17,272340,1112
2023-06-12 05:32:24.918208 +00:00,2023-06-12 05:32:24.918221 +00:00,Pasaje 2,431939,1112
2023-06-12 05:32:24.937182 +00:00,2023-06-12 05:32:24.937195 +00:00,Pasaje 22,273484,1112
2023-06-12 05:32:24.956588 +00:00,2023-06-12 05:32:24.956607 +00:00,Pasaje 24,432048,1112
2023-06-12 05:32:24.985497 +00:00,2023-06-12 05:32:24.985536 +00:00,Pasaje 28,401319,1112
2023-06-12 05:32:25.009602 +00:00,2023-06-12 05:32:25.009612 +00:00,Pasaje 3,400541,1112
2023-06-12 05:32:25.031254 +00:00,2023-06-12 05:32:25.031291 +00:00,Pasaje 8,463509,1112
2023-06-12 05:32:25.058309 +00:00,2023-06-12 05:32:25.058346 +00:00,Perucho Figueredo Cisnero,401071,1112
2023-06-12 05:32:25.085386 +00:00,2023-06-12 05:32:25.085440 +00:00,Prolongación Perucho Figueredo,210653,1112
2023-06-12 05:32:25.112370 +00:00,2023-06-12 05:32:25.112412 +00:00,Quintín Bandera Betancourt,210208,1112
2023-06-12 05:32:25.139291 +00:00,2023-06-12 05:32:25.139329 +00:00,Simón José Bolívar Y Palacios,114503,1112
2023-06-12 05:32:25.163182 +00:00,2023-06-12 05:32:25.163189 +00:00,Veguita-La Sal,20300,1112
2023-06-12 05:32:25.185052 +00:00,2023-06-12 05:32:25.185091 +00:00,Yara-La Curva-Sofia,399391,1112
2023-06-12 05:32:25.212180 +00:00,2023-06-12 05:32:25.212218 +00:00,Yara-Masó,368395,1112
2023-06-12 05:32:25.631186 +00:00,2023-06-12 05:32:25.631225 +00:00,1,50554,1071
2023-06-12 05:32:25.734132 +00:00,2023-06-12 05:32:25.734185 +00:00,10,431355,1071
2023-06-12 05:32:25.778704 +00:00,2023-06-12 05:32:25.778742 +00:00,10 Este,368219,1071
2023-06-12 05:32:25.805648 +00:00,2023-06-12 05:32:25.805686 +00:00,10 Norte,493529,1071
2023-06-12 05:32:25.832690 +00:00,2023-06-12 05:32:25.832729 +00:00,10 Oeste,18629,1071
2023-06-12 05:32:25.856640 +00:00,2023-06-12 05:32:25.856651 +00:00,10 Sur,430447,1071
2023-06-12 05:32:25.875734 +00:00,2023-06-12 05:32:25.875748 +00:00,11,242667,1071
2023-06-12 05:32:25.895658 +00:00,2023-06-12 05:32:25.895684 +00:00,11 a Sur,370184,1071
2023-06-12 05:32:25.924137 +00:00,2023-06-12 05:32:25.924176 +00:00,11 B Sur,462064,1071
2023-06-12 05:32:25.951047 +00:00,2023-06-12 05:32:25.951088 +00:00,11 Este,146579,1071
2023-06-12 05:32:25.978250 +00:00,2023-06-12 05:32:25.978290 +00:00,11 Norte,338127,1071
2023-06-12 05:32:26.005019 +00:00,2023-06-12 05:32:26.005058 +00:00,11 Oeste,335503,1071
2023-06-12 05:32:26.029191 +00:00,2023-06-12 05:32:26.029200 +00:00,11 Sur,275380,1071
2023-06-12 05:32:26.047751 +00:00,2023-06-12 05:32:26.047762 +00:00,12,211094,1071
2023-06-12 05:32:26.066547 +00:00,2023-06-12 05:32:26.066558 +00:00,12 A,304524,1071
2023-06-12 05:32:26.088094 +00:00,2023-06-12 05:32:26.088131 +00:00,12 a Sur,463938,1071
2023-06-12 05:32:26.115272 +00:00,2023-06-12 05:32:26.115309 +00:00,12 Este,208651,1071
2023-06-12 05:32:26.142120 +00:00,2023-06-12 05:32:26.142159 +00:00,12 Norte,241545,1071
2023-06-12 05:32:26.165970 +00:00,2023-06-12 05:32:26.165977 +00:00,12 Oeste,303523,1071
2023-06-12 05:32:26.187789 +00:00,2023-06-12 05:32:26.187827 +00:00,12 Sur,462932,1071
2023-06-12 05:32:26.214935 +00:00,2023-06-12 05:32:26.214975 +00:00,12 Sur A,336848,1071
2023-06-12 05:32:26.242155 +00:00,2023-06-12 05:32:26.242196 +00:00,13,84026,1071
2023-06-12 05:32:26.268964 +00:00,2023-06-12 05:32:26.269004 +00:00,13 de Junio,493820,1071
2023-06-12 05:32:26.295979 +00:00,2023-06-12 05:32:26.296016 +00:00,13 Este,368185,1071
2023-06-12 05:32:26.323125 +00:00,2023-06-12 05:32:26.323164 +00:00,13 Norte,178096,1071
2023-06-12 05:32:26.350003 +00:00,2023-06-12 05:32:26.350040 +00:00,13 Sur,50461,1071
2023-06-12 05:32:26.377055 +00:00,2023-06-12 05:32:26.377093 +00:00,13 Sur A,369454,1071
2023-06-12 05:32:26.403916 +00:00,2023-06-12 05:32:26.403925 +00:00,14,240882,1071
2023-06-12 05:32:26.428198 +00:00,2023-06-12 05:32:26.428210 +00:00,14 Este,399710,1071
2023-06-12 05:32:26.447406 +00:00,2023-06-12 05:32:26.447421 +00:00,14 Norte,338831,1071
2023-06-12 05:32:26.476916 +00:00,2023-06-12 05:32:26.476955 +00:00,14 Sur,303886,1071
2023-06-12 05:32:26.503898 +00:00,2023-06-12 05:32:26.503936 +00:00,15,462049,1071
2023-06-12 05:32:26.530876 +00:00,2023-06-12 05:32:26.530914 +00:00,15 Este,496048,1071
2023-06-12 05:32:26.557954 +00:00,2023-06-12 05:32:26.557992 +00:00,15 Norte,399647,1071
2023-06-12 05:32:26.585032 +00:00,2023-06-12 05:32:26.585072 +00:00,15 Sur,84143,1071
2023-06-12 05:32:26.612120 +00:00,2023-06-12 05:32:26.612159 +00:00,16,241384,1071
2023-06-12 05:32:26.639041 +00:00,2023-06-12 05:32:26.639079 +00:00,16 Este,337987,1071
2023-06-12 05:32:26.665910 +00:00,2023-06-12 05:32:26.665949 +00:00,16 Norte,430855,1071
2023-06-12 05:32:26.693020 +00:00,2023-06-12 05:32:26.693059 +00:00,16 Sur,338227,1071
2023-06-12 05:32:26.720104 +00:00,2023-06-12 05:32:26.720144 +00:00,17,369073,1071
2023-06-12 05:32:26.747063 +00:00,2023-06-12 05:32:26.747101 +00:00,17 Norte,146422,1071
2023-06-12 05:32:26.774147 +00:00,2023-06-12 05:32:26.774185 +00:00,17 Sur,243728,1071
2023-06-12 05:32:26.801026 +00:00,2023-06-12 05:32:26.801064 +00:00,18,399897,1071
2023-06-12 05:32:26.828192 +00:00,2023-06-12 05:32:26.828232 +00:00,18 Este,305245,1071
2023-06-12 05:32:26.855133 +00:00,2023-06-12 05:32:26.855171 +00:00,18 Norte,463378,1071
2023-06-12 05:32:26.879028 +00:00,2023-06-12 05:32:26.879035 +00:00,19 Este,463399,1071
2023-06-12 05:32:26.897902 +00:00,2023-06-12 05:32:26.897911 +00:00,19 Norte,337109,1071
2023-06-12 05:32:26.916449 +00:00,2023-06-12 05:32:26.916459 +00:00,1 Este,432620,1071
2023-06-12 05:32:26.935642 +00:00,2023-06-12 05:32:26.935655 +00:00,1 Norte,240750,1071
2023-06-12 05:32:26.955480 +00:00,2023-06-12 05:32:26.955504 +00:00,1 Oeste,243124,1071
2023-06-12 05:32:26.983929 +00:00,2023-06-12 05:32:26.983967 +00:00,1ra,399239,1071
2023-06-12 05:32:27.010959 +00:00,2023-06-12 05:32:27.010997 +00:00,1 Sur,177576,1071
2023-06-12 05:32:27.034764 +00:00,2023-06-12 05:32:27.034770 +00:00,2,242324,1071
2023-06-12 05:32:27.053615 +00:00,2023-06-12 05:32:27.053625 +00:00,20 Norte,178625,1071
2023-06-12 05:32:27.072469 +00:00,2023-06-12 05:32:27.072480 +00:00,21 Norte,177404,1071
2023-06-12 05:32:27.091442 +00:00,2023-06-12 05:32:27.091455 +00:00,2 Este,400570,1071
2023-06-12 05:32:27.111154 +00:00,2023-06-12 05:32:27.111177 +00:00,2 Norte,462004,1071
2023-06-12 05:32:27.139845 +00:00,2023-06-12 05:32:27.139884 +00:00,2 Norte Callejuela,430850,1071
2023-06-12 05:32:27.166820 +00:00,2023-06-12 05:32:27.166859 +00:00,2 Oeste,337477,1071
2023-06-12 05:32:27.193981 +00:00,2023-06-12 05:32:27.194020 +00:00,2 Sur,304338,1071
2023-06-12 05:32:27.220926 +00:00,2023-06-12 05:32:27.220965 +00:00,3,306965,1071
2023-06-12 05:32:27.248290 +00:00,2023-06-12 05:32:27.248327 +00:00,3 A,115238,1071
2023-06-12 05:32:27.274915 +00:00,2023-06-12 05:32:27.274954 +00:00,3 Este,115347,1071
2023-06-12 05:32:27.302067 +00:00,2023-06-12 05:32:27.302106 +00:00,3 Norte,208301,1071
2023-06-12 05:32:27.328961 +00:00,2023-06-12 05:32:27.328999 +00:00,3 Oeste,116536,1071
2023-06-12 05:32:27.356094 +00:00,2023-06-12 05:32:27.356133 +00:00,3 Sur,240282,1071
2023-06-12 05:32:27.379963 +00:00,2023-06-12 05:32:27.379974 +00:00,4,462839,1071
2023-06-12 05:32:27.398877 +00:00,2023-06-12 05:32:27.398889 +00:00,4 A,303527,1071
2023-06-12 05:32:27.419860 +00:00,2023-06-12 05:32:27.419895 +00:00,4 Este,21009,1071
2023-06-12 05:32:27.447380 +00:00,2023-06-12 05:32:27.447417 +00:00,4 Norte,305634,1071
2023-06-12 05:32:27.474514 +00:00,2023-06-12 05:32:27.474552 +00:00,4 Oeste,303885,1071
2023-06-12 05:32:27.501363 +00:00,2023-06-12 05:32:27.501401 +00:00,4 Sur,399772,1071
2023-06-12 05:32:27.541316 +00:00,2023-06-12 05:32:27.541353 +00:00,5,242804,1071
2023-06-12 05:32:27.636583 +00:00,2023-06-12 05:32:27.636623 +00:00,5 Este,240735,1071
2023-06-12 05:32:27.663476 +00:00,2023-06-12 05:32:27.663514 +00:00,5 Norte,370706,1071
2023-06-12 05:32:27.690467 +00:00,2023-06-12 05:32:27.690503 +00:00,5 Oeste,369917,1071
2023-06-12 05:32:27.717615 +00:00,2023-06-12 05:32:27.717653 +00:00,5 Sur,147410,1071
2023-06-12 05:32:27.744640 +00:00,2023-06-12 05:32:27.744678 +00:00,6,50349,1071
2023-06-12 05:32:27.771519 +00:00,2023-06-12 05:32:27.771558 +00:00,6 A,179994,1071
2023-06-12 05:32:27.798667 +00:00,2023-06-12 05:32:27.798704 +00:00,6 Este,336516,1071
2023-06-12 05:32:27.825596 +00:00,2023-06-12 05:32:27.825634 +00:00,6 Norte,338184,1071
2023-06-12 05:32:27.852612 +00:00,2023-06-12 05:32:27.852650 +00:00,6 Oeste,461665,1071
2023-06-12 05:32:27.879695 +00:00,2023-06-12 05:32:27.879733 +00:00,6 Sur,53435,1071
2023-06-12 05:32:27.905351 +00:00,2023-06-12 05:32:27.905358 +00:00,7,49844,1071
2023-06-12 05:32:27.933729 +00:00,2023-06-12 05:32:27.933768 +00:00,7 Callejuela,305825,1071
2023-06-12 05:32:27.960639 +00:00,2023-06-12 05:32:27.960676 +00:00,7 Este,273808,1071
2023-06-12 05:32:27.987772 +00:00,2023-06-12 05:32:27.987810 +00:00,7 Norte,177276,1071
2023-06-12 05:32:28.014786 +00:00,2023-06-12 05:32:28.014823 +00:00,7 Oeste,496972,1071
2023-06-12 05:32:28.041928 +00:00,2023-06-12 05:32:28.041968 +00:00,7 Sur,179490,1071
2023-06-12 05:32:28.065646 +00:00,2023-06-12 05:32:28.065653 +00:00,8,274129,1071
2023-06-12 05:32:28.087661 +00:00,2023-06-12 05:32:28.087699 +00:00,8 Este,338791,1071
2023-06-12 05:32:28.111572 +00:00,2023-06-12 05:32:28.111582 +00:00,8 Norte,433128,1071
2023-06-12 05:32:28.130645 +00:00,2023-06-12 05:32:28.130658 +00:00,8 Oeste,369111,1071
2023-06-12 05:32:28.150416 +00:00,2023-06-12 05:32:28.150439 +00:00,8 Sur,337217,1071
2023-06-12 05:32:28.178963 +00:00,2023-06-12 05:32:28.179003 +00:00,9,370812,1071
2023-06-12 05:32:28.205906 +00:00,2023-06-12 05:32:28.205945 +00:00,9 A,400926,1071
2023-06-12 05:32:28.232894 +00:00,2023-06-12 05:32:28.232932 +00:00,9 a Sur,401555,1071
2023-06-12 05:32:28.260023 +00:00,2023-06-12 05:32:28.260062 +00:00,9a Sur,241021,1071
2023-06-12 05:32:28.286962 +00:00,2023-06-12 05:32:28.286999 +00:00,9 B,274095,1071
2023-06-12 05:32:28.314057 +00:00,2023-06-12 05:32:28.314095 +00:00,9 C,337020,1071
2023-06-12 05:32:28.341070 +00:00,2023-06-12 05:32:28.341109 +00:00,9 Este,240552,1071
2023-06-12 05:32:28.368106 +00:00,2023-06-12 05:32:28.368143 +00:00,9 Norte,401185,1071
2023-06-12 05:32:28.395137 +00:00,2023-06-12 05:32:28.395173 +00:00,9 Oeste,307041,1071
2023-06-12 05:32:28.419033 +00:00,2023-06-12 05:32:28.419041 +00:00,9 Sur,495504,1071
2023-06-12 05:32:28.437568 +00:00,2023-06-12 05:32:28.437575 +00:00,A,303522,1071
2023-06-12 05:32:28.456519 +00:00,2023-06-12 05:32:28.456530 +00:00,Acceso Cementerio,113406,1071
2023-06-12 05:32:28.478206 +00:00,2023-06-12 05:32:28.478244 +00:00,Acceso El Salvador,18665,1071
2023-06-12 05:32:28.505309 +00:00,2023-06-12 05:32:28.505348 +00:00,Acceso Estatal,335389,1071
2023-06-12 05:32:28.542651 +00:00,2023-06-12 05:32:28.542706 +00:00,Acceso  Paraguay,177714,1071
2023-06-12 05:32:28.569736 +00:00,2023-06-12 05:32:28.569773 +00:00,Acceso Peatonal,398718,1071
2023-06-12 05:32:28.596642 +00:00,2023-06-12 05:32:28.596679 +00:00,Acceso Taller,19924,1071
2023-06-12 05:32:28.623759 +00:00,2023-06-12 05:32:28.623797 +00:00,Agramonte,304808,1071
2023-06-12 05:32:28.650888 +00:00,2023-06-12 05:32:28.650927 +00:00,Aguilera,146679,1071
2023-06-12 05:32:35.862523 +00:00,2023-06-12 05:32:35.862554 +00:00,G,26501,1055
2023-06-12 05:32:28.674861 +00:00,2023-06-12 05:32:28.674869 +00:00,Autopista Nacional Guantanamo,243021,1071
2023-06-12 05:32:28.712207 +00:00,2023-06-12 05:32:28.712217 +00:00,Autopista Norte,275138,1071
2023-06-12 05:32:28.749857 +00:00,2023-06-12 05:32:28.749867 +00:00,Avenida 26 de Julio,461699,1071
2023-06-12 05:32:28.768934 +00:00,2023-06-12 05:32:28.768951 +00:00,Avenida Camilo Cienfuegos,368806,1071
2023-06-12 05:32:28.798379 +00:00,2023-06-12 05:32:28.798417 +00:00,Avenida Che Guevara,432101,1071
2023-06-12 05:32:28.825366 +00:00,2023-06-12 05:32:28.825406 +00:00,Avenida de Los Estudiantes (Paseo),370955,1071
2023-06-12 05:32:28.852380 +00:00,2023-06-12 05:32:28.852420 +00:00,Avenida Formadora,494848,1071
2023-06-12 05:32:28.879316 +00:00,2023-06-12 05:32:28.879353 +00:00,B,399499,1071
2023-06-12 05:32:28.905232 +00:00,2023-06-12 05:32:28.905240 +00:00,Bartolomé Masó,367235,1071
2023-06-12 05:32:28.933464 +00:00,2023-06-12 05:32:28.933504 +00:00,Beneficencia,463349,1071
2023-06-12 05:32:28.960559 +00:00,2023-06-12 05:32:28.960598 +00:00,Bernabé Varona,401100,1071
2023-06-12 05:32:28.987459 +00:00,2023-06-12 05:32:28.987497 +00:00,C,462517,1071
2023-06-12 05:32:29.014366 +00:00,2023-06-12 05:32:29.014405 +00:00,C 5 Norte,494107,1071
2023-06-12 05:32:29.041408 +00:00,2023-06-12 05:32:29.041446 +00:00,Calixto García,50524,1071
2023-06-12 05:32:29.068542 +00:00,2023-06-12 05:32:29.068581 +00:00,Callejuela 1,272139,1071
2023-06-12 05:32:29.094467 +00:00,2023-06-12 05:32:29.094494 +00:00,Callejuela 10 Sur,433619,1071
2023-06-12 05:32:29.119813 +00:00,2023-06-12 05:32:29.119825 +00:00,Callejuela 11,368805,1071
2023-06-12 05:32:29.140939 +00:00,2023-06-12 05:32:29.140974 +00:00,Callejuela 12,52271,1071
2023-06-12 05:32:29.168269 +00:00,2023-06-12 05:32:29.168308 +00:00,Callejuela 13 Sur,208543,1071
2023-06-12 05:32:29.195314 +00:00,2023-06-12 05:32:29.195354 +00:00,Callejuela 14,178001,1071
2023-06-12 05:32:29.222362 +00:00,2023-06-12 05:32:29.222401 +00:00,Callejuela 14 Sur,177122,1071
2023-06-12 05:32:29.249448 +00:00,2023-06-12 05:32:29.249488 +00:00,Callejuela 15,148113,1071
2023-06-12 05:32:29.276288 +00:00,2023-06-12 05:32:29.276325 +00:00,Callejuela 16 Norte,113800,1071
2023-06-12 05:32:29.303474 +00:00,2023-06-12 05:32:29.303513 +00:00,Callejuela 17 Norte,464946,1071
2023-06-12 05:32:29.330596 +00:00,2023-06-12 05:32:29.330635 +00:00,Callejuela 17 Sur,240498,1071
2023-06-12 05:32:29.357530 +00:00,2023-06-12 05:32:29.357570 +00:00,Callejuela 18,147911,1071
2023-06-12 05:32:29.384553 +00:00,2023-06-12 05:32:29.384592 +00:00,Callejuela 18 Norte,398779,1071
2023-06-12 05:32:29.408251 +00:00,2023-06-12 05:32:29.408259 +00:00,Callejuela 1 Norte,177779,1071
2023-06-12 05:32:29.430150 +00:00,2023-06-12 05:32:29.430189 +00:00,Callejuela 2,241758,1071
2023-06-12 05:32:29.457291 +00:00,2023-06-12 05:32:29.457329 +00:00,Callejuela 2 Norte,20928,1071
2023-06-12 05:32:29.484428 +00:00,2023-06-12 05:32:29.484470 +00:00,Callejuela 2 Oeste,50013,1071
2023-06-12 05:32:29.511380 +00:00,2023-06-12 05:32:29.511418 +00:00,Callejuela 3 Este,148825,1071
2023-06-12 05:32:29.538384 +00:00,2023-06-12 05:32:29.538423 +00:00,Callejuela 3 Oeste,402577,1071
2023-06-12 05:32:29.565433 +00:00,2023-06-12 05:32:29.565471 +00:00,Callejuela 4,337251,1071
2023-06-12 05:32:29.592438 +00:00,2023-06-12 05:32:29.592478 +00:00,Callejuela 4 Este,463377,1071
2023-06-12 05:32:29.619464 +00:00,2023-06-12 05:32:29.619503 +00:00,Callejuela 4 Sur,49715,1071
2023-06-12 05:32:29.646441 +00:00,2023-06-12 05:32:29.646480 +00:00,Callejuela 5,113305,1071
2023-06-12 05:32:29.670120 +00:00,2023-06-12 05:32:29.670127 +00:00,Callejuela 5 Este,337188,1071
2023-06-12 05:32:29.689128 +00:00,2023-06-12 05:32:29.689138 +00:00,Callejuela 5 Oeste,496808,1071
2023-06-12 05:32:29.710809 +00:00,2023-06-12 05:32:29.710850 +00:00,Callejuela 5 Sur,178575,1071
2023-06-12 05:32:29.737954 +00:00,2023-06-12 05:32:29.737992 +00:00,Callejuela 6,19770,1071
2023-06-12 05:32:29.764808 +00:00,2023-06-12 05:32:29.764847 +00:00,Callejuela 6 Oeste,402382,1071
2023-06-12 05:32:29.791964 +00:00,2023-06-12 05:32:29.792002 +00:00,Callejuela 7 Oeste,210256,1071
2023-06-12 05:32:29.818976 +00:00,2023-06-12 05:32:29.819014 +00:00,Callejuela 7 Sur,18313,1071
2023-06-12 05:32:29.845805 +00:00,2023-06-12 05:32:29.845843 +00:00,Callejuela 8,146675,1071
2023-06-12 05:32:29.872973 +00:00,2023-06-12 05:32:29.873012 +00:00,Callejuela 8 Oeste,367623,1071
2023-06-12 05:32:29.899949 +00:00,2023-06-12 05:32:29.899989 +00:00,Callejuela 9,208252,1071
2023-06-12 05:32:29.926775 +00:00,2023-06-12 05:32:29.926814 +00:00,Callejuela 9 A,242468,1071
2023-06-12 05:32:29.953959 +00:00,2023-06-12 05:32:29.953996 +00:00,Callejuela 9 C,306261,1071
2023-06-12 05:32:29.981007 +00:00,2023-06-12 05:32:29.981045 +00:00,Callejuela 9 Este,305961,1071
2023-06-12 05:32:30.007969 +00:00,2023-06-12 05:32:30.008007 +00:00,Callejuela Bernabé Varona,464477,1071
2023-06-12 05:32:30.035131 +00:00,2023-06-12 05:32:30.035184 +00:00,Callejuela Bernabé  Varona,240775,1071
2023-06-12 05:32:30.062149 +00:00,2023-06-12 05:32:30.062187 +00:00,Callejuela Calixto García,84951,1071
2023-06-12 05:32:30.089101 +00:00,2023-06-12 05:32:30.089140 +00:00,Callejuela Donato Marmol,401099,1071
2023-06-12 05:32:30.116192 +00:00,2023-06-12 05:32:30.116231 +00:00,Callejuela Donato  Marmol,18820,1071
2023-06-12 05:32:30.142762 +00:00,2023-06-12 05:32:30.142791 +00:00,Callejuela  Donato Mármol,462021,1071
2023-06-12 05:32:30.167176 +00:00,2023-06-12 05:32:30.167187 +00:00,Callejuela Moncada,465324,1071
2023-06-12 05:32:30.185844 +00:00,2023-06-12 05:32:30.185854 +00:00,Callejuela Ramón Pinto,273414,1071
2023-06-12 05:32:30.207500 +00:00,2023-06-12 05:32:30.207540 +00:00,Callejuela San Lino,401133,1071
2023-06-12 05:32:30.234658 +00:00,2023-06-12 05:32:30.234696 +00:00,Callejuela T,303436,1071
2023-06-12 05:32:30.261580 +00:00,2023-06-12 05:32:30.261620 +00:00,Camino a Grupo Electrógenos,495964,1071
2023-06-12 05:32:30.299086 +00:00,2023-06-12 05:32:30.299125 +00:00,Camino a La Pollera,398703,1071
2023-06-12 05:32:30.325995 +00:00,2023-06-12 05:32:30.326035 +00:00,Camino al Vertedero,304771,1071
2023-06-12 05:32:30.353072 +00:00,2023-06-12 05:32:30.353111 +00:00,Camino a San Pedro,240942,1071
2023-06-12 05:32:30.380094 +00:00,2023-06-12 05:32:30.380133 +00:00,Camino a San Pedro 1,304004,1071
2023-06-12 05:32:30.406276 +00:00,2023-06-12 05:32:30.406284 +00:00,Camino Vecinal,493757,1071
2023-06-12 05:32:30.434234 +00:00,2023-06-12 05:32:30.434271 +00:00,Carlos Manuel de Céspedes,432124,1071
2023-06-12 05:32:30.461114 +00:00,2023-06-12 05:32:30.461154 +00:00,Carretera a La Eima,494617,1071
2023-06-12 05:32:30.488291 +00:00,2023-06-12 05:32:30.488331 +00:00,Carretera al Minint,272510,1071
2023-06-12 05:32:30.515258 +00:00,2023-06-12 05:32:30.515296 +00:00,Carretera al Sector Militar,210565,1071
2023-06-12 05:32:30.542192 +00:00,2023-06-12 05:32:30.542231 +00:00,Carretera a Santa María,146359,1071
2023-06-12 05:32:30.569204 +00:00,2023-06-12 05:32:30.569242 +00:00,Circunvalante Avenida Che Guevara,145530,1071
2023-06-12 05:32:30.596268 +00:00,2023-06-12 05:32:30.596307 +00:00,Circunvalante Avenida Formadora,273638,1071
2023-06-12 05:32:30.623325 +00:00,2023-06-12 05:32:30.623363 +00:00,Csan Gregorio,20034,1071
2023-06-12 05:32:30.650292 +00:00,2023-06-12 05:32:30.650331 +00:00,Cuartel,50370,1071
2023-06-12 05:32:30.673943 +00:00,2023-06-12 05:32:30.673950 +00:00,D,50865,1071
2023-06-12 05:32:30.692985 +00:00,2023-06-12 05:32:30.692996 +00:00,Donato Mármol,339002,1071
2023-06-12 05:32:30.711844 +00:00,2023-06-12 05:32:30.711856 +00:00,E,335859,1071
2023-06-12 05:32:30.731419 +00:00,2023-06-12 05:32:30.731438 +00:00,Emilio Giro,401661,1071
2023-06-12 05:32:30.760488 +00:00,2023-06-12 05:32:30.760527 +00:00,Emilio Giró,493526,1071
2023-06-12 05:32:30.843313 +00:00,2023-06-12 05:32:30.843353 +00:00,Enlace,464083,1071
2023-06-12 05:32:30.931127 +00:00,2023-06-12 05:32:30.931167 +00:00,F,52743,1071
2023-06-12 05:32:30.958215 +00:00,2023-06-12 05:32:30.958253 +00:00,Flor Crombet,335316,1071
2023-06-12 05:32:30.985249 +00:00,2023-06-12 05:32:30.985288 +00:00,G,399789,1071
2023-06-12 05:32:31.012242 +00:00,2023-06-12 05:32:31.012280 +00:00,Granadillo-La Confianza,210745,1071
2023-06-12 05:32:31.039356 +00:00,2023-06-12 05:32:31.039393 +00:00,Guantánamo-Baracoa,465456,1071
2023-06-12 05:32:31.066260 +00:00,2023-06-12 05:32:31.066299 +00:00,Guantánamo-Caimanera,494943,1071
2023-06-12 05:32:31.093233 +00:00,2023-06-12 05:32:31.093272 +00:00,Guantánamo -Intersección Autopista,242126,1071
2023-06-12 05:32:31.120372 +00:00,2023-06-12 05:32:31.120413 +00:00,Guantánamo-La Carolina,209483,1071
2023-06-12 05:32:31.147364 +00:00,2023-06-12 05:32:31.147402 +00:00,Guantánamo-Sagua de Tánamo,401268,1071
2023-06-12 05:32:31.171008 +00:00,2023-06-12 05:32:31.171016 +00:00,H,144931,1071
2023-06-12 05:32:31.189730 +00:00,2023-06-12 05:32:31.189738 +00:00,I,464659,1071
2023-06-12 05:32:31.211745 +00:00,2023-06-12 05:32:31.211784 +00:00,J,303959,1071
2023-06-12 05:32:31.238816 +00:00,2023-06-12 05:32:31.238855 +00:00,Jaibo Abajo,113358,1071
2023-06-12 05:32:31.265855 +00:00,2023-06-12 05:32:31.265894 +00:00,Jesús del Sol,180530,1071
2023-06-12 05:32:31.292834 +00:00,2023-06-12 05:32:31.292873 +00:00,Jesús del  Sol,146648,1071
2023-06-12 05:32:31.319893 +00:00,2023-06-12 05:32:31.319933 +00:00,José Antonio Saco,240773,1071
2023-06-12 05:32:31.346913 +00:00,2023-06-12 05:32:31.346952 +00:00,José Martí,305788,1071
2023-06-12 05:32:31.373909 +00:00,2023-06-12 05:32:31.373948 +00:00,K,463134,1071
2023-06-12 05:32:31.400870 +00:00,2023-06-12 05:32:31.400910 +00:00,L,177352,1071
2023-06-12 05:32:31.427991 +00:00,2023-06-12 05:32:31.428030 +00:00,Los Maceos,402627,1071
